"participant","trial_no","group","time","recalled","word","recall_acc","recall_rt","study_pos","test_pos","image","item_type","id","pif"
"5789f5c6fa4465000113ecb2",4,"younger",1,"AGENT","AGENT",TRUE,2.148015,3,1,"salt","new-new",132,"new-new"
"5789f5c6fa4465000113ecb2",4,"younger",2,"BELT","BELT",TRUE,1.8159,0,2,"stool","new-new",132,"new-new"
"5789f5c6fa4465000113ecb2",4,"younger",3,"AREA","ESTATE",FALSE,2.748915,2,3,"tractor","new-new",132,"new-new"
"5789f5c6fa4465000113ecb2",4,"younger",4,"ESTATE","AREA",FALSE,2.932135,1,4,"frame","new-new",132,"new-new"
"5789f5c6fa4465000113ecb2",5,"younger",1,"TOILET","WRITER",FALSE,2.29687,1,1,"rug","match",133,"match"
"5789f5c6fa4465000113ecb2",5,"younger",2,"WRITER","TOILET",FALSE,2.19897,0,2,"scissors","mis-match",133,"non-match"
"5789f5c6fa4465000113ecb2",5,"younger",3,"DOZEN","DOZEN",TRUE,3.29931,2,3,"wheelbarrow","old-new",133,"non-match"
"5789f5c6fa4465000113ecb2",5,"younger",4,"ARTIST","ARTIST",TRUE,2.048435,3,4,"daisy","new-new",133,"new-new"
"5789f5c6fa4465000113ecb2",6,"younger",1,"COPS","COPS",TRUE,2.64764,2,1,"wheel","match",134,"match"
"5789f5c6fa4465000113ecb2",6,"younger",2,"MILE","MILE",TRUE,2.116,0,2,"anchor","mis-match",134,"non-match"
"5789f5c6fa4465000113ecb2",6,"younger",3,"HONEY","PENNY",FALSE,2.89911,3,3,"microphone","old-new",134,"non-match"
"5789f5c6fa4465000113ecb2",6,"younger",4,"PENNY","HONEY",FALSE,3.598525,1,4,"cherry","new-new",134,"new-new"
"5789f5c6fa4465000113ecb2",7,"younger",1,"ADVICE","DIRT",FALSE,4.080335,1,1,"ring","old-new",135,"non-match"
"5789f5c6fa4465000113ecb2",7,"younger",2,"LOTS","LOTS",TRUE,5.29788,3,2,"spoon","new-new",135,"new-new"
"5789f5c6fa4465000113ecb2",7,"younger",3,"ROOF","ROOF",TRUE,1.832235,2,3,"basket","match",135,"match"
"5789f5c6fa4465000113ecb2",7,"younger",4,"DIRT","ADVICE",FALSE,2.565045,0,4,"calendar","mis-match",135,"non-match"
"5789f5c6fa4465000113ecb2",8,"younger",1,"BOYS","BOYS",TRUE,2.88159,1,1,"pear","match",136,"match"
"5789f5c6fa4465000113ecb2",8,"younger",2,"PRINCE","NATION",FALSE,5.96475,2,2,"gorilla","old-new",136,"non-match"
"5789f5c6fa4465000113ecb2",8,"younger",3,"JUNGLE","JUNGLE",TRUE,2.498085,0,3,"razor","mis-match",136,"non-match"
"5789f5c6fa4465000113ecb2",8,"younger",4,"PRINCE","PRINCE",TRUE,3.548555,3,4,"windmill","new-new",136,"new-new"
"5789f5c6fa4465000113ecb2",9,"younger",1,"GODS","GODS",TRUE,2.014645,1,1,"sun","new-new",137,"new-new"
"5789f5c6fa4465000113ecb2",9,"younger",2,"DEATH","DEATH",TRUE,2.21571,3,2,"pencil","new-new",137,"new-new"
"5789f5c6fa4465000113ecb2",9,"younger",3,"FRIEND","FRIEND",TRUE,2.265455,2,3,"cart","new-new",137,"new-new"
"5789f5c6fa4465000113ecb2",9,"younger",4,"FOOD","FOOD",TRUE,1.899315,0,4,"telephone","new-new",137,"new-new"
"5789f5c6fa4465000113ecb2",10,"younger",1,"SALE","SALE",TRUE,2.04796,3,1,"map","mis-match",138,"non-match"
"5789f5c6fa4465000113ecb2",10,"younger",2,"YARD","YARD",TRUE,2.115745,2,2,"tyre","match",138,"match"
"5789f5c6fa4465000113ecb2",10,"younger",3,"SAKE","SAKE",TRUE,2.09899,1,3,"aeroplane","old-new",138,"non-match"
"5789f5c6fa4465000113ecb2",10,"younger",4,"STYLE","STYLE",TRUE,1.86535,0,4,"boot","new-new",138,"new-new"
"5789f5c6fa4465000113ecb2",11,"younger",1,"CLOCK","CLOCK",TRUE,4.847175,2,1,"runner","new-new",139,"new-new"
"5789f5c6fa4465000113ecb2",11,"younger",2,"RIVER","RIVER",TRUE,2.04925,1,2,"tray","new-new",139,"new-new"
"5789f5c6fa4465000113ecb2",11,"younger",3,"NIGHT","NIGHT",TRUE,1.998765,0,3,"perfume","new-new",139,"new-new"
"5789f5c6fa4465000113ecb2",11,"younger",4,"WATCH","WOMEN",FALSE,2.73252,3,4,"watch","new-new",139,"new-new"
"5789f5c6fa4465000113ecb2",12,"younger",1,"SPEECH","SPEECH",TRUE,7.09656,2,1,"backpack","new-new",140,"new-new"
"5789f5c6fa4465000113ecb2",12,"younger",2,"MILLER","MILLER",TRUE,1.81547,1,2,"suitcase","match",140,"match"
"5789f5c6fa4465000113ecb2",12,"younger",3,"FAMILY","FAMILY",TRUE,2.26578,0,3,"candle","mis-match",140,"non-match"
"5789f5c6fa4465000113ecb2",12,"younger",4,"GIRL","GIRL",TRUE,2.23218,3,4,"mirror","old-new",140,"non-match"
"5789f5c6fa4465000113ecb2",13,"younger",1,"SERIES","SERIES",TRUE,3.563705,0,1,"helmet","new-new",141,"new-new"
"5789f5c6fa4465000113ecb2",13,"younger",2,"CASINO","CASINO",TRUE,2.514435,1,2,"carrot","new-new",141,"new-new"
"5789f5c6fa4465000113ecb2",13,"younger",3,"DEMON","DEMON",TRUE,1.782135,3,3,"diamond","new-new",141,"new-new"
"5789f5c6fa4465000113ecb2",13,"younger",4,"BEAUTY","BEAUTY",TRUE,8.73091,2,4,"taxi","new-new",141,"new-new"
"5789f5c6fa4465000113ecb2",14,"younger",1,"GLASS","GLASS",TRUE,3.531105,0,1,"crown","old-new",142,"non-match"
"5789f5c6fa4465000113ecb2",14,"younger",2,"THING","THING",TRUE,2.26576,2,2,"bench","match",142,"match"
"5789f5c6fa4465000113ecb2",14,"younger",3,"FLIGHT","FLIGHT",TRUE,3.365125,3,3,"pawn","mis-match",142,"non-match"
"5789f5c6fa4465000113ecb2",14,"younger",4,"?","SYSTEM",FALSE,9.31383,1,4,"sunflower","new-new",142,"new-new"
"5789f5c6fa4465000113ecb2",15,"younger",1,"LEADER","LEADER",TRUE,3.09711,1,1,"cathedral","new-new",143,"new-new"
"5789f5c6fa4465000113ecb2",15,"younger",2,"IDEAS","IDEAS",TRUE,2.082275,2,2,"cap","new-new",143,"new-new"
"5789f5c6fa4465000113ecb2",15,"younger",3,"?","SPIRIT",FALSE,9.997035,0,3,"coin","new-new",143,"new-new"
"5789f5c6fa4465000113ecb2",15,"younger",4,"HOTEL","HOTEL",TRUE,2.51539,3,4,"planet","new-new",143,"new-new"
"5789f5c6fa4465000113ecb2",16,"younger",1,"FLESH","FLESH",TRUE,3.0295,1,1,"balcony","new-new",144,"new-new"
"5789f5c6fa4465000113ecb2",16,"younger",2,"DUDE","DUDE",TRUE,2.41563,2,2,"pepper","match",144,"match"
"5789f5c6fa4465000113ecb2",16,"younger",3,"PILLS","PILLS",TRUE,3.5652,3,3,"hanger","old-new",144,"non-match"
"5789f5c6fa4465000113ecb2",16,"younger",4,"PLENTY","PLENTY",TRUE,2.4985,0,4,"monkey","mis-match",144,"non-match"
"578bb26f6cc44500010448c8",1,"older",1,"CANDY","DIRT",FALSE,5.868,2,1,"scissors","new-new",1489,"new-new"
"578bb26f6cc44500010448c8",1,"older",2,"DIRT","SALE",FALSE,5.287,1,2,"megaphone","new-new",1489,"new-new"
"578bb26f6cc44500010448c8",1,"older",3,"FLIGHT","CANDY",FALSE,6.452,0,3,"taxi","new-new",1489,"new-new"
"578bb26f6cc44500010448c8",1,"older",4,"SALE","FLIGHT",FALSE,4.028,3,4,"bolt","new-new",1489,"new-new"
"578bb26f6cc44500010448c8",2,"older",1,"WRITER","WRITER",TRUE,9.873,1,1,"cathedral","match",1490,"match"
"578bb26f6cc44500010448c8",2,"older",2,"HOUSE","HOUSE",TRUE,7.404,2,2,"microphone","mis-match",1490,"non-match"
"578bb26f6cc44500010448c8",2,"older",3,"FLASH","FLESH",FALSE,7.204,3,3,"shovel","new-new",1490,"new-new"
"578bb26f6cc44500010448c8",2,"older",4,"?","TOILET",FALSE,4.94,0,4,"mushroom","old-new",1490,"non-match"
"578bb26f6cc44500010448c8",3,"older",1,"RECORD","RECORD",TRUE,6.187,0,1,"runner","new-new",1491,"new-new"
"578bb26f6cc44500010448c8",3,"older",2,"FOOD","FOOD",TRUE,5.769,2,2,"watch","new-new",1491,"new-new"
"578bb26f6cc44500010448c8",3,"older",3,"JUNGLE","JUNGLE",TRUE,7.137,3,3,"cherry","new-new",1491,"new-new"
"578bb26f6cc44500010448c8",3,"older",4,"DANGER","DANGER",TRUE,4.77,1,4,"tray","new-new",1491,"new-new"
"578bb26f6cc44500010448c8",4,"older",1,"ROOF","ESTATE",FALSE,4.902,1,1,"diamond","new-new",1492,"new-new"
"578bb26f6cc44500010448c8",4,"older",2,"FAMILY","ROOF",FALSE,7.554,2,2,"suitcase","mis-match",1492,"non-match"
"578bb26f6cc44500010448c8",4,"older",3,"COPS","COPS",TRUE,4.285,0,3,"hanger","old-new",1492,"non-match"
"578bb26f6cc44500010448c8",4,"older",4,"FAMILY","FAMILY",TRUE,8.187,3,4,"dice","match",1492,"match"
"578bb26f6cc44500010448c8",5,"older",1,"DUDE","DUDE",TRUE,6.587,0,1,"skateboard","old-new",1493,"non-match"
"578bb26f6cc44500010448c8",5,"older",2,"?","APPLE",FALSE,5.871,3,2,"windmill","mis-match",1493,"non-match"
"578bb26f6cc44500010448c8",5,"older",3,"?","HONEY",FALSE,10.004,1,3,"wheelbarrow","new-new",1493,"new-new"
"578bb26f6cc44500010448c8",5,"older",4,"?","MOMENT",FALSE,3.619,2,4,"stamp","match",1493,"match"
"578bb26f6cc44500010448c8",6,"older",1,"VALLEY","IDEAS",FALSE,4.684,2,1,"mirror","new-new",1494,"new-new"
"578bb26f6cc44500010448c8",6,"older",2,"LOTS","LOTS",TRUE,5.071,0,2,"stool","new-new",1494,"new-new"
"578bb26f6cc44500010448c8",6,"older",3,"VALLEY","VALLEY",TRUE,3.702,1,3,"bench","new-new",1494,"new-new"
"578bb26f6cc44500010448c8",6,"older",4,"IDEAS","LETTER",FALSE,4.437,3,4,"coin","new-new",1494,"new-new"
"578bb26f6cc44500010448c8",7,"older",1,"AGENT","CLOCK",FALSE,9.637,2,1,"helmet","new-new",1495,"new-new"
"578bb26f6cc44500010448c8",7,"older",2,"HOTEL","AGENT",FALSE,4.57,0,2,"balcony","new-new",1495,"new-new"
"578bb26f6cc44500010448c8",7,"older",3,"CL","HOTEL",FALSE,9.99,1,3,"pepper","new-new",1495,"new-new"
"578bb26f6cc44500010448c8",7,"older",4,"BEAUTY","BEAUTY",TRUE,6.52,3,4,"peg","new-new",1495,"new-new"
"578bb26f6cc44500010448c8",8,"older",1,"BOYS","BOYS",TRUE,5.041,0,1,"daisy","new-new",1496,"new-new"
"578bb26f6cc44500010448c8",8,"older",2,"NATION","NATION",TRUE,4.485,2,2,"planet","new-new",1496,"new-new"
"578bb26f6cc44500010448c8",8,"older",3,"YARD","GLASS",FALSE,5.704,3,3,"tractor","new-new",1496,"new-new"
"578bb26f6cc44500010448c8",8,"older",4,"?","YARD",FALSE,1.472,1,4,"goose","new-new",1496,"new-new"
"578bb26f6cc44500010448c8",9,"older",1,"LIFE","LIFE",TRUE,3.318,0,1,"carrot","match",1497,"match"
"578bb26f6cc44500010448c8",9,"older",2,"PRINCE","PRINCE",TRUE,5.837,3,2,"perfume","old-new",1497,"non-match"
"578bb26f6cc44500010448c8",9,"older",3,"RIVER","RIVER",TRUE,3.534,1,3,"sun","mis-match",1497,"non-match"
"578bb26f6cc44500010448c8",9,"older",4,"?","SAKE",FALSE,1.42,2,4,"spoon","new-new",1497,"new-new"
"578bb26f6cc44500010448c8",10,"older",1,"PHOTO","PHOTO",TRUE,4.469,2,1,"dart","new-new",1498,"new-new"
"578bb26f6cc44500010448c8",10,"older",2,"DOZEN","SYSTEM",FALSE,4.352,1,2,"basket","mis-match",1498,"non-match"
"578bb26f6cc44500010448c8",10,"older",3,"SYSTEM","DOZEN",FALSE,3.418,0,3,"cart","match",1498,"match"
"578bb26f6cc44500010448c8",10,"older",4,"ADVICE","ADVICE",TRUE,3.052,3,4,"razor","old-new",1498,"non-match"
"578bb26f6cc44500010448c8",11,"older",1,"NIGHT","BATH",FALSE,6.037,0,1,"anchor","old-new",1499,"non-match"
"578bb26f6cc44500010448c8",11,"older",2,"SERIES","DEMON",FALSE,5.203,2,2,"pawn","new-new",1499,"new-new"
"578bb26f6cc44500010448c8",11,"older",3,"BATH","NIGHT",FALSE,2.483,1,3,"tyre","mis-match",1499,"non-match"
"578bb26f6cc44500010448c8",11,"older",4,"NIGHT","SERIES",FALSE,2.754,3,4,"rug","match",1499,"match"
"578bb26f6cc44500010448c8",12,"older",1,"SHOTS","ARTIST",FALSE,4.185,3,1,"frame","new-new",1500,"new-new"
"578bb26f6cc44500010448c8",12,"older",2,"FEET","FEET",TRUE,3.036,1,2,"kettle","new-new",1500,"new-new"
"578bb26f6cc44500010448c8",12,"older",3,"DEATH","DEATH",TRUE,4.569,2,3,"gorilla","new-new",1500,"new-new"
"578bb26f6cc44500010448c8",12,"older",4,"?","SHOTS",FALSE,3.667,0,4,"backpack","new-new",1500,"new-new"
"578bb26f6cc44500010448c8",13,"older",1,"SPIRIT","BELT",FALSE,4.15,2,1,"boot","old-new",1501,"non-match"
"578bb26f6cc44500010448c8",13,"older",2,"MILE","SPIRIT",FALSE,3.351,0,2,"ring","new-new",1501,"new-new"
"578bb26f6cc44500010448c8",13,"older",3,"STYLE","STYLE",TRUE,5.988,3,3,"telephone","mis-match",1501,"non-match"
"578bb26f6cc44500010448c8",13,"older",4,"MILE","MILE",TRUE,3.151,1,4,"map","match",1501,"match"
"578bb26f6cc44500010448c8",14,"older",1,"WEAPON","WEAPON",TRUE,3.85,0,1,"wheel","mis-match",1502,"non-match"
"578bb26f6cc44500010448c8",14,"older",2,"BODY","BODY",TRUE,4.418,3,2,"pencil","new-new",1502,"new-new"
"578bb26f6cc44500010448c8",14,"older",3,"PENNY","PENNY",TRUE,4.386,2,3,"monkey","match",1502,"match"
"578bb26f6cc44500010448c8",14,"older",4,"MILLER","MILLER",TRUE,3.568,1,4,"cap","old-new",1502,"non-match"
"578bb26f6cc44500010448c8",15,"older",1,"WOMAN","WOMEN",FALSE,4.968,1,1,"salt","match",1503,"match"
"578bb26f6cc44500010448c8",15,"older",2,"AREA","AREA",TRUE,3.203,0,2,"aeroplane","mis-match",1503,"non-match"
"578bb26f6cc44500010448c8",15,"older",3,"TEAR","TEAR",TRUE,4.918,2,3,"pear","new-new",1503,"new-new"
"578bb26f6cc44500010448c8",15,"older",4,"THING","THING",TRUE,2.769,3,4,"crown","old-new",1503,"non-match"
"578bb26f6cc44500010448c8",16,"older",1,"CASINO","MONTH",FALSE,3.645,2,1,"calendar","new-new",1504,"new-new"
"578bb26f6cc44500010448c8",16,"older",2,"PILLS","CASINO",FALSE,3.269,0,2,"motorbike","match",1504,"match"
"578bb26f6cc44500010448c8",16,"older",3,"MONTH","PILLS",FALSE,5.956,1,3,"sunflower","old-new",1504,"non-match"
"578bb26f6cc44500010448c8",16,"older",4,"POLICY","POLICY",TRUE,3.052,3,4,"candle","mis-match",1504,"non-match"
"5794c6a370c76a000124550a",1,"older",1,"PLENTY","KIND",FALSE,6.919,2,1,"perfume","old-new",1041,"non-match"
"5794c6a370c76a000124550a",1,"older",2,"KIND","CLOCK",FALSE,4.785,0,2,"bolt","match",1041,"match"
"5794c6a370c76a000124550a",1,"older",3,"?","PLENTY",FALSE,6.418,1,3,"diamond","mis-match",1041,"non-match"
"5794c6a370c76a000124550a",1,"older",4,"YARD","YARD",TRUE,2.918,3,4,"mushroom","new-new",1041,"new-new"
"5794c6a370c76a000124550a",2,"older",1,"YEAR","CANDY",FALSE,7.003,2,1,"cart","new-new",1042,"new-new"
"5794c6a370c76a000124550a",2,"older",2,"ARTIST","ARTIST",TRUE,4.986,3,2,"gorilla","old-new",1042,"non-match"
"5794c6a370c76a000124550a",2,"older",3,"FLIGHT","FLIGHT",TRUE,4.553,0,3,"tyre","match",1042,"match"
"5794c6a370c76a000124550a",2,"older",4,"YEAR","YEAR",TRUE,3.485,1,4,"telephone","mis-match",1042,"non-match"
"5794c6a370c76a000124550a",3,"older",1,"HOUSE","HOUSE",TRUE,4.336,3,1,"goose","new-new",1043,"new-new"
"5794c6a370c76a000124550a",3,"older",2,"SALE","SALE",TRUE,3.834,0,2,"kettle","new-new",1043,"new-new"
"5794c6a370c76a000124550a",3,"older",3,"?","SYSTEM",FALSE,2.952,1,3,"peg","new-new",1043,"new-new"
"5794c6a370c76a000124550a",3,"older",4,"PEG","ESTATE",FALSE,6.652,2,4,"dart","new-new",1043,"new-new"
"5794c6a370c76a000124550a",4,"older",1,"RECORD","RECORD",TRUE,8.337,3,1,"sun","new-new",1044,"new-new"
"5794c6a370c76a000124550a",4,"older",2,"?","NATION",FALSE,3.001,0,2,"pepper","new-new",1044,"new-new"
"5794c6a370c76a000124550a",4,"older",3,"POLICY","POLICY",TRUE,4.753,1,3,"frame","new-new",1044,"new-new"
"5794c6a370c76a000124550a",4,"older",4,"DANGER","DANGER",TRUE,4.051,2,4,"skateboard","new-new",1044,"new-new"
"5794c6a370c76a000124550a",5,"older",1,"PRINCE","PRINCE",TRUE,5.603,1,1,"windmill","new-new",1045,"new-new"
"5794c6a370c76a000124550a",5,"older",2,"GIRL","GIRL",TRUE,3.334,2,2,"tray","match",1045,"match"
"5794c6a370c76a000124550a",5,"older",3,"WOMEN","WOMEN",TRUE,4.185,0,3,"wheel","mis-match",1045,"non-match"
"5794c6a370c76a000124550a",5,"older",4,"?","BODY",FALSE,8.186,3,4,"cherry","old-new",1045,"non-match"
"5794c6a370c76a000124550a",6,"older",1,"THING","THING",TRUE,4.951,2,1,"runner","mis-match",1046,"non-match"
"5794c6a370c76a000124550a",6,"older",2,"JUNGLE","JUNGLE",TRUE,6.702,1,2,"anchor","match",1046,"match"
"5794c6a370c76a000124550a",6,"older",3,"FRIEND","FRIEND",TRUE,6.82,3,3,"taxi","old-new",1046,"non-match"
"5794c6a370c76a000124550a",6,"older",4,"DIRTY","DIRT",FALSE,3.684,0,4,"mirror","new-new",1046,"new-new"
"5794c6a370c76a000124550a",7,"older",1,"RIVER","RIVER",TRUE,4.984,1,1,"backpack","mis-match",1047,"non-match"
"5794c6a370c76a000124550a",7,"older",2,"WEAPON","WEAPON",TRUE,5.668,2,2,"boot","new-new",1047,"new-new"
"5794c6a370c76a000124550a",7,"older",3,"DIRTY","AREA",FALSE,5.487,0,3,"bench","old-new",1047,"non-match"
"5794c6a370c76a000124550a",7,"older",4,"PENNY","PENNY",TRUE,3.586,3,4,"shovel","match",1047,"match"
"5794c6a370c76a000124550a",8,"older",1,"LOTS","ADVICE",FALSE,5.819,2,1,"stamp","mis-match",1048,"non-match"
"5794c6a370c76a000124550a",8,"older",2,"TEAR","TEAR",TRUE,3.968,3,2,"calendar","new-new",1048,"new-new"
"5794c6a370c76a000124550a",8,"older",3,"?","BELT",FALSE,3.484,1,3,"wheelbarrow","old-new",1048,"non-match"
"5794c6a370c76a000124550a",8,"older",4,"LOTS","LOTS",TRUE,2.751,0,4,"microphone","match",1048,"match"
"5794c6a370c76a000124550a",9,"older",1,"BATH","BATH",TRUE,4.002,2,1,"daisy","mis-match",1049,"non-match"
"5794c6a370c76a000124550a",9,"older",2,"PILLS","FEET",FALSE,7.603,3,2,"crown","old-new",1049,"non-match"
"5794c6a370c76a000124550a",9,"older",3,"GLASS","GLASS",TRUE,4.553,0,3,"rug","match",1049,"match"
"5794c6a370c76a000124550a",9,"older",4,"DEMON","DEMON",TRUE,4.669,1,4,"salt","new-new",1049,"new-new"
"5794c6a370c76a000124550a",10,"older",1,"NIGHT","NIGHT",TRUE,3.5,3,1,"cap","new-new",1050,"new-new"
"5794c6a370c76a000124550a",10,"older",2,"DEATH","DEATH",TRUE,3.801,2,2,"suitcase","new-new",1050,"new-new"
"5794c6a370c76a000124550a",10,"older",3,"ROOF","ROOF",TRUE,3.685,0,3,"planet","new-new",1050,"new-new"
"5794c6a370c76a000124550a",10,"older",4,"?","WRITER",FALSE,3.918,1,4,"watch","new-new",1050,"new-new"
"5794c6a370c76a000124550a",11,"older",1,"DOZEN","DOZEN",TRUE,5.385,0,1,"basket","new-new",1051,"new-new"
"5794c6a370c76a000124550a",11,"older",2,"PHOTO","VALLEY",FALSE,3.935,2,2,"megaphone","old-new",1051,"non-match"
"5794c6a370c76a000124550a",11,"older",3,"VALLEY","PHOTO",FALSE,6.452,1,3,"spoon","mis-match",1051,"non-match"
"5794c6a370c76a000124550a",11,"older",4,"COPS","COPS",TRUE,3.985,3,4,"pencil","match",1051,"match"
"5794c6a370c76a000124550a",12,"older",1,"SAKE","APPLE",FALSE,5.819,1,1,"stool","old-new",1052,"non-match"
"5794c6a370c76a000124550a",12,"older",2,"CASINO","CASINO",TRUE,5.219,2,2,"map","mis-match",1052,"non-match"
"5794c6a370c76a000124550a",12,"older",3,"SPEECH","SPEECH",TRUE,4.602,3,3,"pear","new-new",1052,"new-new"
"5794c6a370c76a000124550a",12,"older",4,"SAKE","SAKE",TRUE,4.085,0,4,"ring","match",1052,"match"
"5794c6a370c76a000124550a",13,"older",1,"FLESH","FLESH",TRUE,4.018,0,1,"balcony","new-new",1053,"new-new"
"5794c6a370c76a000124550a",13,"older",2,"STYLE","STYLE",TRUE,4.052,2,2,"pawn","new-new",1053,"new-new"
"5794c6a370c76a000124550a",13,"older",3,"SERIES","SERIES",TRUE,3.969,1,3,"coin","new-new",1053,"new-new"
"5794c6a370c76a000124550a",13,"older",4,"SPEECH","IDEAS",FALSE,4.801,3,4,"candle","new-new",1053,"new-new"
"5794c6a370c76a000124550a",14,"older",1,"FOOD","FOOD",TRUE,2.95,0,1,"cathedral","new-new",1054,"new-new"
"5794c6a370c76a000124550a",14,"older",2,"LETTER","LETTER",TRUE,3.301,1,2,"hanger","new-new",1054,"new-new"
"5794c6a370c76a000124550a",14,"older",3,"MOMENT","MOMENT",TRUE,5.251,3,3,"aeroplane","new-new",1054,"new-new"
"5794c6a370c76a000124550a",14,"older",4,"MILLER","MILLER",TRUE,3.219,2,4,"sunflower","new-new",1054,"new-new"
"5794c6a370c76a000124550a",15,"older",1,"CLIENT","LIFE",FALSE,6.285,3,1,"razor","old-new",1055,"non-match"
"5794c6a370c76a000124550a",15,"older",2,"SHOTS","SHOTS",TRUE,4.319,1,2,"scissors","new-new",1055,"new-new"
"5794c6a370c76a000124550a",15,"older",3,"LEADER","LEADER",TRUE,3.384,0,3,"helmet","match",1055,"match"
"5794c6a370c76a000124550a",15,"older",4,"LIFE","CLIENT",FALSE,2.8,2,4,"carrot","mis-match",1055,"non-match"
"5794c6a370c76a000124550a",16,"older",1,"SPIRIT","BOYS",FALSE,5.768,1,1,"monkey","new-new",1056,"new-new"
"5794c6a370c76a000124550a",16,"older",2,"CARS","CARS",TRUE,2.768,0,2,"motorbike","new-new",1056,"new-new"
"5794c6a370c76a000124550a",16,"older",3,"LIFE","MILE",FALSE,3,3,3,"dice","new-new",1056,"new-new"
"5794c6a370c76a000124550a",16,"older",4,"?","SPIRIT",FALSE,2.251,2,4,"tractor","new-new",1056,"new-new"
"58cefdb030c4cf0001ceb3ac",1,"older",1,"LOTS","LOTS",TRUE,3.4808,0,1,"stool","new-new",1153,"new-new"
"58cefdb030c4cf0001ceb3ac",1,"older",2,"LETTER","LETTER",TRUE,3.80114,3,2,"coin","new-new",1153,"new-new"
"58cefdb030c4cf0001ceb3ac",1,"older",3,"VALLEY","IDEAS",FALSE,2.765945,2,3,"mirror","new-new",1153,"new-new"
"58cefdb030c4cf0001ceb3ac",1,"older",4,"IDEA","VALLEY",FALSE,2.74919,1,4,"bench","new-new",1153,"new-new"
"58cefdb030c4cf0001ceb3ac",2,"older",1,"POLICY","POLICY",TRUE,2.843595,3,1,"candle","mis-match",1154,"non-match"
"58cefdb030c4cf0001ceb3ac",2,"older",2,"MONTH","MONTH",TRUE,2.216705,2,2,"calendar","new-new",1154,"new-new"
"58cefdb030c4cf0001ceb3ac",2,"older",3,"CASINO","CASINO",TRUE,2.316765,0,3,"motorbike","match",1154,"match"
"58cefdb030c4cf0001ceb3ac",2,"older",4,"PILLS","PILLS",TRUE,1.566375,1,4,"sunflower","old-new",1154,"non-match"
"58cefdb030c4cf0001ceb3ac",3,"older",1,"SALES","SALE",FALSE,4.565205,1,1,"megaphone","new-new",1155,"new-new"
"58cefdb030c4cf0001ceb3ac",3,"older",2,"DIRT","FLIGHT",FALSE,3.250995,3,2,"bolt","new-new",1155,"new-new"
"58cefdb030c4cf0001ceb3ac",3,"older",3,"FLIGHT","DIRT",FALSE,2.399095,2,3,"scissors","new-new",1155,"new-new"
"58cefdb030c4cf0001ceb3ac",3,"older",4,"CANDY","CANDY",TRUE,1.54951,0,4,"taxi","new-new",1155,"new-new"
"58cefdb030c4cf0001ceb3ac",4,"older",1,"FAMILY","FAMILY",TRUE,2.29746,3,1,"dice","match",1156,"match"
"58cefdb030c4cf0001ceb3ac",4,"older",2,"COPS","COPS",TRUE,1.68311,0,2,"hanger","old-new",1156,"non-match"
"58cefdb030c4cf0001ceb3ac",4,"older",3,"ESTATE","ROOF",FALSE,3.285775,2,3,"suitcase","mis-match",1156,"non-match"
"58cefdb030c4cf0001ceb3ac",4,"older",4,"ROOF","ESTATE",FALSE,2.04986,1,4,"diamond","new-new",1156,"new-new"
"58cefdb030c4cf0001ceb3ac",5,"older",1,"AGENT","AGENT",TRUE,3.148495,0,1,"balcony","new-new",1157,"new-new"
"58cefdb030c4cf0001ceb3ac",5,"older",2,"BEAUTY","BEAUTY",TRUE,3.413905,3,2,"peg","new-new",1157,"new-new"
"58cefdb030c4cf0001ceb3ac",5,"older",3,"HOTEL","HOTEL",TRUE,3.016095,1,3,"pepper","new-new",1157,"new-new"
"58cefdb030c4cf0001ceb3ac",5,"older",4,"CLOCK","CLOCK",TRUE,1.581735,2,4,"helmet","new-new",1157,"new-new"
"58cefdb030c4cf0001ceb3ac",6,"older",1,"HONEY","HONEY",TRUE,4.54953,1,1,"wheelbarrow","new-new",1158,"new-new"
"58cefdb030c4cf0001ceb3ac",6,"older",2,"APPLE","APPLE",TRUE,2.88252,3,2,"windmill","mis-match",1158,"non-match"
"58cefdb030c4cf0001ceb3ac",6,"older",3,"MOMENT","DUDE",FALSE,4.602005,0,3,"skateboard","old-new",1158,"non-match"
"58cefdb030c4cf0001ceb3ac",6,"older",4,"MOMENT","MOMENT",TRUE,2.850985,2,4,"stamp","match",1158,"match"
"58cefdb030c4cf0001ceb3ac",7,"older",1,"FLESH","FLESH",TRUE,5.50006,3,1,"shovel","new-new",1159,"new-new"
"58cefdb030c4cf0001ceb3ac",7,"older",2,"T","TOILET",FALSE,9.989235,0,2,"mushroom","old-new",1159,"non-match"
"58cefdb030c4cf0001ceb3ac",7,"older",3,"HOUSE","HOUSE",TRUE,6.88561,2,3,"microphone","mis-match",1159,"non-match"
"58cefdb030c4cf0001ceb3ac",7,"older",4,"WRITER","WRITER",TRUE,2.582495,1,4,"cathedral","match",1159,"match"
"58cefdb030c4cf0001ceb3ac",8,"older",1,"TEAR","TEAR",TRUE,4.24933,2,1,"pear","new-new",1160,"new-new"
"58cefdb030c4cf0001ceb3ac",8,"older",2,"AREA","AREA",TRUE,5.31798,0,2,"aeroplane","mis-match",1160,"non-match"
"58cefdb030c4cf0001ceb3ac",8,"older",3,"TEAR","THING",FALSE,9.55448,3,3,"crown","old-new",1160,"non-match"
"58cefdb030c4cf0001ceb3ac",8,"older",4,"WOMEN","WOMEN",TRUE,1.76463,1,4,"salt","match",1160,"match"
