"participant","trial_no","group","time","recalled","word","recall_acc","recall_rt","study_pos","test_pos","image","item_type","id","distraction","interval","prev_assoc","ltm_intru","resp_type","tran_dist"
"5f20572705b3e931faf561d5",7,"older",4,"YEAR","YEAR",TRUE,2.535,2,4,"telephone","mis-match",1319,"yes","10 s","BATH",0,"correct",NA
"5f20572705b3e931faf561d5",8,"older",1,"LETTER","LETTER",TRUE,4.001,2,1,"hanger","new-new",1320,"yes","10 s",NA,NA,"correct",NA
"5f20572705b3e931faf561d5",8,"older",2,"FOOD","FOOD",TRUE,3.552,1,2,"cathedral","new-new",1320,"yes","10 s",NA,NA,"correct",NA
"5f20572705b3e931faf561d5",8,"older",3,"?","MOMENT",FALSE,1.45,4,3,"aeroplane","new-new",1320,"yes","10 s",NA,NA,"omission",NA
"5f20572705b3e931faf561d5",8,"older",4,"?","MILLER",FALSE,0.749,3,4,"sunflower","new-new",1320,"yes","10 s",NA,NA,"omission",NA
"5f20572705b3e931faf561d5",9,"older",1,"THING","THING",TRUE,3.535,3,1,"runner","mis-match",1321,"yes","10 s","WOMEN",0,"correct",NA
"5f20572705b3e931faf561d5",9,"older",2,"DIRT","DIRT",TRUE,3.07,1,2,"mirror","new-new",1321,"yes","10 s",NA,NA,"correct",NA
"5f20572705b3e931faf561d5",9,"older",3,"JUNGLE","JUNGLE",TRUE,5.654,2,3,"anchor","match",1321,"yes","10 s",NA,NA,"correct",NA
"5f20572705b3e931faf561d5",9,"older",4,"FRIEND","FRIEND",TRUE,3.467,4,4,"taxi","old-new",1321,"yes","10 s","FAMILY",0,"correct",NA
"5f20572705b3e931faf561d5",10,"older",1,"ROOF","WRITER",FALSE,3.767,2,1,"watch","new-new",1322,"yes","10 s",NA,NA,"within",1
"5f20572705b3e931faf561d5",10,"older",2,"?","NIGHT",FALSE,2.117,4,2,"cap","new-new",1322,"yes","10 s",NA,NA,"omission",NA
"5f20572705b3e931faf561d5",10,"older",3,"ROOF","ROOF",TRUE,2.817,1,3,"planet","new-new",1322,"yes","10 s",NA,NA,"correct",NA
"5f20572705b3e931faf561d5",10,"older",4,"WRITER","DEATH",FALSE,3.469,3,4,"suitcase","new-new",1322,"yes","10 s",NA,NA,"within",1
"5f20572705b3e931faf561d5",11,"older",1,"FRESH","SERIES",FALSE,3.203,2,1,"coin","new-new",1323,"yes","10 s",NA,NA,"extra",NA
"5f20572705b3e931faf561d5",11,"older",2,"SERIES","IDEAS",FALSE,3.132,4,2,"candle","new-new",1323,"yes","10 s",NA,NA,"within",2
"5f20572705b3e931faf561d5",11,"older",3,"?","FLESH",FALSE,1.902,1,3,"balcony","new-new",1323,"yes","10 s",NA,NA,"omission",NA
"5f20572705b3e931faf561d5",11,"older",4,"?","STYLE",FALSE,0.999,3,4,"pawn","new-new",1323,"yes","10 s",NA,NA,"omission",NA
"5f20572705b3e931faf561d5",12,"older",1,"AREA","AREA",TRUE,2.853,1,1,"bench","old-new",1324,"yes","10 s","DUDE",0,"correct",NA
"5f20572705b3e931faf561d5",12,"older",2,"WEAPON","WEAPON",TRUE,5.451,3,2,"boot","new-new",1324,"yes","10 s",NA,NA,"correct",NA
"5f20572705b3e931faf561d5",12,"older",3,"PENNY","PENNY",TRUE,2.984,4,3,"shovel","match",1324,"yes","10 s",NA,NA,"correct",NA
"5f20572705b3e931faf561d5",12,"older",4,"?","RIVER",FALSE,2.069,2,4,"backpack","mis-match",1324,"yes","10 s","CLIENT",0,"omission",NA
"5f20572705b3e931faf561d5",13,"older",1,"CASINO","SPEECH",FALSE,4.367,4,1,"pear","new-new",1325,"yes","10 s",NA,NA,"within",1
"5f20572705b3e931faf561d5",13,"older",2,"SAKE","SAKE",TRUE,2.35,1,2,"ring","match",1325,"yes","10 s",NA,NA,"correct",NA
"5f20572705b3e931faf561d5",13,"older",3,"?","APPLE",FALSE,2.77,2,3,"stool","old-new",1325,"yes","10 s","AGENT",0,"omission",NA
"5f20572705b3e931faf561d5",13,"older",4,"?","CASINO",FALSE,1.133,3,4,"map","mis-match",1325,"yes","10 s","PHOTO",0,"omission",NA
"5f20572705b3e931faf561d5",14,"older",1,"SHOTS","SHOTS",TRUE,3.9,2,1,"scissors","new-new",1326,"yes","10 s",NA,NA,"correct",NA
"5f20572705b3e931faf561d5",14,"older",2,"LEADER","LEADER",TRUE,3.001,1,2,"helmet","match",1326,"yes","10 s",NA,NA,"correct",NA
"5f20572705b3e931faf561d5",14,"older",3,"LIFE","LIFE",TRUE,3.469,4,3,"razor","old-new",1326,"yes","10 s","BEAUTY",0,"correct",NA
"5f20572705b3e931faf561d5",14,"older",4,"?","CLIENT",FALSE,2.086,3,4,"carrot","mis-match",1326,"yes","10 s","ADVICE",0,"omission",NA
"5f20572705b3e931faf561d5",15,"older",1,"ADVICE","TEAR",FALSE,3.866,4,1,"calendar","new-new",1327,"yes","10 s",NA,NA,"within",1
"5f20572705b3e931faf561d5",15,"older",2,"LOTS","BELT",FALSE,2.785,2,2,"wheelbarrow","old-new",1327,"yes","10 s","HOTEL",0,"within",1
"5f20572705b3e931faf561d5",15,"older",3,"?","LOTS",FALSE,1.766,1,3,"microphone","match",1327,"yes","10 s",NA,NA,"omission",NA
"5f20572705b3e931faf561d5",15,"older",4,"?","ADVICE",FALSE,1.468,3,4,"stamp","mis-match",1327,"yes","10 s","CASINO",0,"omission",NA
"5f20572705b3e931faf561d5",16,"older",1,"?","GLASS",FALSE,2.05,1,1,"rug","match",1328,"yes","10 s",NA,NA,"omission",NA
"5f20572705b3e931faf561d5",16,"older",2,"?","FEET",FALSE,0.533,4,2,"crown","old-new",1328,"yes","10 s","PILLS",0,"omission",NA
"5f20572705b3e931faf561d5",16,"older",3,"?","DEMON",FALSE,0.633,2,3,"salt","new-new",1328,"yes","10 s",NA,NA,"omission",NA
"5f20572705b3e931faf561d5",16,"older",4,"?","BATH",FALSE,0.651,3,4,"daisy","mis-match",1328,"yes","10 s","RIVER",0,"omission",NA
"5f230cc23434b90675d5393e",1,"older",1,"DANGER","FRIEND",FALSE,2.867605,4,1,"balcony","new-new",1201,"yes","10 s",NA,NA,"within",3
"5f230cc23434b90675d5393e",1,"older",2,"VALLEY","VALLEY",TRUE,2.26808,2,2,"basket","new-new",1201,"yes","10 s",NA,NA,"correct",NA
"5f230cc23434b90675d5393e",1,"older",3,"GODS","DANGER",FALSE,1.317255,1,3,"crown","new-new",1201,"yes","10 s",NA,NA,"within",-2
"5f230cc23434b90675d5393e",1,"older",4,"FRIEND","GODS",FALSE,1.600425,3,4,"perfume","new-new",1201,"yes","10 s",NA,NA,"within",-1
"5f230cc23434b90675d5393e",2,"older",1,"ESTATE","GIRL",FALSE,2.383535,4,1,"pencil","old-new",1202,"yes","10 s","MONTH",0,"within",3
"5f230cc23434b90675d5393e",2,"older",2,"PHOTO","CASINO",FALSE,1.484015,3,2,"helmet","match",1202,"yes","10 s",NA,NA,"within",1
"5f230cc23434b90675d5393e",2,"older",3,"CASINO","PHOTO",FALSE,1.85115,2,3,"cathedral","mis-match",1202,"yes","10 s","TOILET",0,"within",-1
"5f230cc23434b90675d5393e",2,"older",4,"GIRL","ESTATE",FALSE,3.10195,1,4,"map","new-new",1202,"yes","10 s",NA,NA,"within",-3
"5f230cc23434b90675d5393e",3,"older",1,"PILLS","RECORD",FALSE,2.901075,2,1,"razor","new-new",1203,"yes","10 s",NA,NA,"within",1
"5f230cc23434b90675d5393e",3,"older",2,"RECORD","PILLS",FALSE,3.852765,1,2,"skateboard","new-new",1203,"yes","10 s",NA,NA,"within",-1
"5f230cc23434b90675d5393e",3,"older",3,"FAMILY","NIGHT",FALSE,1.85126,4,3,"bench","new-new",1203,"yes","10 s",NA,NA,"within",1
"5f230cc23434b90675d5393e",3,"older",4,"FAMILY","FAMILY",TRUE,2.817845,3,4,"ring","new-new",1203,"yes","10 s",NA,NA,"correct",NA
"5f230cc23434b90675d5393e",4,"older",1,"HOUSE","HOUSE",TRUE,3.935915,3,1,"mushroom","match",1204,"yes","10 s",NA,NA,"correct",NA
"5f230cc23434b90675d5393e",4,"older",2,"LETTER","THING",FALSE,8.038425,1,2,"frame","old-new",1204,"yes","10 s","COPS",0,"ltm",NA
"5f230cc23434b90675d5393e",4,"older",3,"DEMON","PRINCE",FALSE,8.12252,4,3,"peg","mis-match",1204,"yes","10 s","DEMON",1,"ltm",NA
"5f230cc23434b90675d5393e",4,"older",4,"?","FOOD",FALSE,9.990105,2,4,"dart","new-new",1204,"yes","10 s",NA,NA,"omission",NA
"5f230cc23434b90675d5393e",5,"older",1,"SYSTEM","LETTER",FALSE,4.35196,4,1,"mirror","match",1205,"yes","10 s",NA,NA,"within",3
"5f230cc23434b90675d5393e",5,"older",2,"ARTIST","SYSTEM",FALSE,3.11745,1,2,"sun","new-new",1205,"yes","10 s",NA,NA,"within",-1
"5f230cc23434b90675d5393e",5,"older",3,"TEAR","TEAR",TRUE,1.784385,3,3,"hanger","old-new",1205,"yes","10 s","YEAR",0,"correct",NA
"5f230cc23434b90675d5393e",5,"older",4,"LETTER","ARTIST",FALSE,1.284405,2,4,"calendar","mis-match",1205,"yes","10 s","POLICY",0,"within",-2
"5f230cc23434b90675d5393e",6,"older",1,"NATION","NATION",TRUE,3.669115,4,1,"stamp","match",1206,"yes","10 s",NA,NA,"correct",NA
"5f230cc23434b90675d5393e",6,"older",2,"NATION","PENNY",FALSE,5.77087,2,2,"stool","new-new",1206,"yes","10 s",NA,NA,"within",-2
"5f230cc23434b90675d5393e",6,"older",3,"?","TOILET",FALSE,9.989865,3,3,"anchor","mis-match",1206,"yes","10 s","PLENTY",0,"omission",NA
"5f230cc23434b90675d5393e",6,"older",4,"?","BODY",FALSE,9.99,1,4,"daisy","old-new",1206,"yes","10 s","GLASS",0,"omission",NA
"5f230cc23434b90675d5393e",7,"older",1,"MILLER","MILLER",TRUE,4.652705,4,1,"bolt","new-new",1207,"yes","10 s",NA,NA,"correct",NA
"5f230cc23434b90675d5393e",7,"older",2,"SERIES","SERIES",TRUE,2.40093,1,2,"tyre","new-new",1207,"yes","10 s",NA,NA,"correct",NA
"5f230cc23434b90675d5393e",7,"older",3,"DUCK","SALE",FALSE,5.020045,2,3,"diamond","new-new",1207,"yes","10 s",NA,NA,"extra",NA
"5f230cc23434b90675d5393e",7,"older",4,"AGENT","AGENT",TRUE,6.47106,3,4,"goose","new-new",1207,"yes","10 s",NA,NA,"correct",NA
"5f230cc23434b90675d5393e",8,"older",1,"AREA","AREA",TRUE,3.45151,3,1,"shovel","match",1208,"yes","10 s",NA,NA,"correct",NA
"5f230cc23434b90675d5393e",8,"older",2,"HEAR","ADVICE",FALSE,5.837555,1,2,"megaphone","new-new",1208,"yes","10 s",NA,NA,"extra",NA
"5f230cc23434b90675d5393e",8,"older",3,"?","DEMON",FALSE,9.989835,2,3,"telephone","mis-match",1208,"yes","10 s","PHOTO",0,"omission",NA
"5f230cc23434b90675d5393e",8,"older",4,"SAKE","SAKE",TRUE,2.26752,4,4,"motorbike","old-new",1208,"yes","10 s","BEAUTY",0,"correct",NA
"5f230cc23434b90675d5393e",9,"older",1,"KIND","WRITER",FALSE,3.71787,1,1,"cap","mis-match",1209,"yes","10 s","ARTIST",0,"within",-1
"5f230cc23434b90675d5393e",9,"older",2,"WRITER","KIND",FALSE,2.484975,2,2,"candle","match",1209,"yes","10 s",NA,NA,"within",1
"5f230cc23434b90675d5393e",9,"older",3,"?","WEAPON",FALSE,9.99572,3,3,"cherry","new-new",1209,"yes","10 s",NA,NA,"omission",NA
"5f230cc23434b90675d5393e",9,"older",4,"WOMEN","WOMEN",TRUE,1.597475,4,4,"microphone","old-new",1209,"yes","10 s","SPIRIT",0,"correct",NA
"5f230cc23434b90675d5393e",10,"older",1,"FLESH","FLESH",TRUE,3.235365,2,1,"windmill","new-new",1210,"yes","10 s",NA,NA,"correct",NA
"5f230cc23434b90675d5393e",10,"older",2,"CARS","CARS",TRUE,1.817545,3,2,"tray","new-new",1210,"yes","10 s",NA,NA,"correct",NA
"5f230cc23434b90675d5393e",10,"older",3,"DOZEN","DOZEN",TRUE,1.767375,1,3,"gorilla","new-new",1210,"yes","10 s",NA,NA,"correct",NA
"5f230cc23434b90675d5393e",10,"older",4,"LOTS","LOTS",TRUE,1.48367,4,4,"backpack","new-new",1210,"yes","10 s",NA,NA,"correct",NA
"5f230cc23434b90675d5393e",11,"older",1,"STYLE","STYLE",TRUE,3.65218,4,1,"suitcase","match",1211,"yes","10 s",NA,NA,"correct",NA
"5f230cc23434b90675d5393e",11,"older",2,"HONEY","HONEY",TRUE,2.117925,1,2,"kettle","old-new",1211,"yes","10 s","HOTEL",0,"correct",NA
"5f230cc23434b90675d5393e",11,"older",3,"PLENTY","CLOCK",FALSE,4.68641,3,3,"pear","new-new",1211,"yes","10 s",NA,NA,"within",1
"5f230cc23434b90675d5393e",11,"older",4,"STYLE","PLENTY",FALSE,3.4023,2,4,"salt","mis-match",1211,"yes","10 s","IDEAS",0,"within",-2
"5f230cc23434b90675d5393e",12,"older",1,"DEATH","DEATH",TRUE,4.219215,2,1,"aeroplane","new-new",1212,"yes","10 s",NA,NA,"correct",NA
"5f230cc23434b90675d5393e",12,"older",2,"LEADER","LEADER",TRUE,2.35076,1,2,"sunflower","new-new",1212,"yes","10 s",NA,NA,"correct",NA
"5f230cc23434b90675d5393e",12,"older",3,"SHOTS","LIFE",FALSE,2.918835,4,3,"pawn","new-new",1212,"yes","10 s",NA,NA,"within",1
"5f230cc23434b90675d5393e",12,"older",4,"LEADER","SHOTS",FALSE,5.803545,3,4,"cart","new-new",1212,"yes","10 s",NA,NA,"within",2
"5f230cc23434b90675d5393e",13,"older",1,"YARD","YARD",TRUE,3.185005,1,1,"monkey","match",1213,"yes","10 s",NA,NA,"correct",NA
"5f230cc23434b90675d5393e",13,"older",2,"?","DIRT",FALSE,9.99121,2,2,"scissors","old-new",1213,"yes","10 s","DUDE",0,"omission",NA
"5f230cc23434b90675d5393e",13,"older",3,"?","MILE",FALSE,9.989705,4,3,"taxi","new-new",1213,"yes","10 s",NA,NA,"omission",NA
"5f230cc23434b90675d5393e",13,"older",4,"DIRT","SPEECH",FALSE,2.4,3,4,"carrot","mis-match",1213,"yes","10 s","PRINCE",0,"within",1
"5f230cc23434b90675d5393e",14,"older",1,"SPOON","BELT",FALSE,4.76649,4,1,"wheelbarrow","new-new",1214,"yes","10 s",NA,NA,"extra",NA
"5f230cc23434b90675d5393e",14,"older",2,"YARD","POLICY",FALSE,5.58568,1,2,"pepper","mis-match",1214,"yes","10 s","SPEECH",0,"previous",NA
"5f230cc23434b90675d5393e",14,"older",3,"?","JUNGLE",FALSE,9.990275,2,3,"planet","old-new",1214,"yes","10 s","RIVER",0,"omission",NA
"5f230cc23434b90675d5393e",14,"older",4,"YARD","BATH",FALSE,6.28777,3,4,"spoon","match",1214,"yes","10 s",NA,NA,"previous",NA
"5f230cc23434b90675d5393e",15,"older",1,"?","CANDY",FALSE,9.995985,2,1,"tractor","new-new",1215,"yes","10 s",NA,NA,"omission",NA
"5f230cc23434b90675d5393e",15,"older",2,"CLIENT","CLIENT",TRUE,2.851105,4,2,"watch","new-new",1215,"yes","10 s",NA,NA,"correct",NA
"5f230cc23434b90675d5393e",15,"older",3,"?","FLIGHT",FALSE,9.99032,1,3,"wheel","new-new",1215,"yes","10 s",NA,NA,"omission",NA
"5f230cc23434b90675d5393e",15,"older",4,"FEET","FEET",TRUE,1.316865,3,4,"runner","new-new",1215,"yes","10 s",NA,NA,"correct",NA
"5f230cc23434b90675d5393e",16,"older",1,"MOMENT","APPLE",FALSE,6.97069,1,1,"dice","new-new",1216,"yes","10 s",NA,NA,"within",-1
"5f230cc23434b90675d5393e",16,"older",2,"?","MOMENT",FALSE,9.99036,2,2,"boot","old-new",1216,"yes","10 s","BOYS",0,"omission",NA
"5f230cc23434b90675d5393e",16,"older",3,"IDEAS","IDEAS",TRUE,3.40167,4,3,"coin","mis-match",1216,"yes","10 s","WRITER",0,"correct",NA
"5f230cc23434b90675d5393e",16,"older",4,"ROOF","ROOF",TRUE,2.10141,3,4,"rug","match",1216,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",1,"younger",1,"FEET","FEET",TRUE,2.72719,3,1,"runner","new-new",577,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",1,"younger",2,"CLIENT","CLIENT",TRUE,2.127675,4,2,"watch","new-new",577,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",1,"younger",3,"CANDY","CANDY",TRUE,2.40147,2,3,"tractor","new-new",577,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",1,"younger",4,"FLIGHT","FLIGHT",TRUE,3.27838,1,4,"wheel","new-new",577,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",2,"younger",1,"KIND","KIND",TRUE,2.209085,2,1,"candle","match",578,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",2,"younger",2,"WRITER","WRITER",TRUE,2.62984,1,2,"cap","mis-match",578,"yes","10 s","ARTIST",0,"correct",NA
"5f25681567da711e51c043ab",2,"younger",3,"WEAPON","WEAPON",TRUE,2.178855,3,3,"cherry","new-new",578,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",2,"younger",4,"WOMAN","WOMEN",FALSE,1.8301,4,4,"microphone","old-new",578,"yes","10 s","SPIRIT",0,"extra",NA
"5f25681567da711e51c043ab",3,"younger",1,"SALE","MILLER",FALSE,4.158415,4,1,"bolt","new-new",579,"yes","10 s",NA,NA,"within",2
"5f25681567da711e51c043ab",3,"younger",2,"AGENT","AGENT",TRUE,2.130425,3,2,"goose","new-new",579,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",3,"younger",3,"SERIES","SALE",FALSE,2.457265,2,3,"diamond","new-new",579,"yes","10 s",NA,NA,"within",1
"5f25681567da711e51c043ab",3,"younger",4,"SERIES","SERIES",TRUE,2.11438,1,4,"tyre","new-new",579,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",4,"younger",1,"GODS","GODS",TRUE,2.971375,3,1,"perfume","new-new",580,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",4,"younger",2,"VALLEY","VALLEY",TRUE,2.843105,2,2,"basket","new-new",580,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",4,"younger",3,"FRIEND","FRIEND",TRUE,2.392825,4,3,"balcony","new-new",580,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",4,"younger",4,"DANGER","DANGER",TRUE,1.83005,1,4,"crown","new-new",580,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",5,"younger",1,"AREA","AREA",TRUE,2.49328,3,1,"shovel","match",581,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",5,"younger",2,"ADVICE","ADVICE",TRUE,2.54448,1,2,"megaphone","new-new",581,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",5,"younger",3,"DEMON","DEMON",TRUE,1.98384,2,3,"telephone","mis-match",581,"yes","10 s","PHOTO",0,"correct",NA
"5f25681567da711e51c043ab",5,"younger",4,"SAKE","SAKE",TRUE,1.495435,4,4,"motorbike","old-new",581,"yes","10 s","BEAUTY",0,"correct",NA
"5f25681567da711e51c043ab",6,"younger",1,"PILLS","RECORD",FALSE,2.40814,2,1,"razor","new-new",582,"yes","10 s",NA,NA,"within",1
"5f25681567da711e51c043ab",6,"younger",2,"RECORD","PILLS",FALSE,2.409615,1,2,"skateboard","new-new",582,"yes","10 s",NA,NA,"within",-1
"5f25681567da711e51c043ab",6,"younger",3,"FAMILY","FAMILY",TRUE,2.29589,3,3,"ring","new-new",582,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",6,"younger",4,"NIGHT","NIGHT",TRUE,1.813175,4,4,"bench","new-new",582,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",7,"younger",1,"BELT","BELT",TRUE,3.05904,4,1,"wheelbarrow","new-new",583,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",7,"younger",2,"JUNGLE","JUNGLE",TRUE,3.026445,2,2,"planet","old-new",583,"yes","10 s","RIVER",0,"correct",NA
"5f25681567da711e51c043ab",7,"younger",3,"BATH","BATH",TRUE,2.92721,3,3,"spoon","match",583,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",7,"younger",4,"POLICY","POLICY",TRUE,1.828485,1,4,"pepper","mis-match",583,"yes","10 s","SPEECH",0,"correct",NA
"5f25681567da711e51c043ab",8,"younger",1,"LIFE","LIFE",TRUE,1.9445,4,1,"pawn","new-new",584,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",8,"younger",2,"DEATH","DEATH",TRUE,2.326095,2,2,"aeroplane","new-new",584,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",8,"younger",3,"SHOTS","SHOTS",TRUE,2.26233,3,3,"cart","new-new",584,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",8,"younger",4,"LEADER","LEADER",TRUE,2.463065,1,4,"sunflower","new-new",584,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",9,"younger",1,"TEAR","TEAR",TRUE,7.358395,3,1,"hanger","old-new",585,"yes","10 s","YEAR",0,"correct",NA
"5f25681567da711e51c043ab",9,"younger",2,"SYSTEM","SYSTEM",TRUE,2.61392,1,2,"sun","new-new",585,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",9,"younger",3,"","ARTIST",FALSE,7.16687,2,3,"calendar","mis-match",585,"yes","10 s","POLICY",0,"omission",NA
"5f25681567da711e51c043ab",9,"younger",4,"LETTER","LETTER",TRUE,2.07784,4,4,"mirror","match",585,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",10,"younger",1,"IDEAS","IDEAS",TRUE,2.55961,4,1,"coin","mis-match",586,"yes","10 s","WRITER",0,"correct",NA
"5f25681567da711e51c043ab",10,"younger",2,"APPLE","MOMENT",FALSE,3.159375,2,2,"boot","old-new",586,"yes","10 s","BOYS",0,"within",1
"5f25681567da711e51c043ab",10,"younger",3,"APPLE","APPLE",TRUE,2.495035,1,3,"dice","new-new",586,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",10,"younger",4,"ROOF","ROOF",TRUE,2.64079,3,4,"rug","match",586,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",11,"younger",1,"APPLE","PENNY",FALSE,2.921815,2,1,"stool","new-new",587,"yes","10 s",NA,NA,"previous",NA
"5f25681567da711e51c043ab",11,"younger",2,"PENNY","BODY",FALSE,2.20571,1,2,"daisy","old-new",587,"yes","10 s","GLASS",0,"within",-1
"5f25681567da711e51c043ab",11,"younger",3,"NATION","NATION",TRUE,2.529445,4,3,"stamp","match",587,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",11,"younger",4,"TOILET","TOILET",TRUE,2.21257,3,4,"anchor","mis-match",587,"yes","10 s","PLENTY",0,"correct",NA
"5f25681567da711e51c043ab",12,"younger",1,"HONEY","HONEY",TRUE,2.96004,1,1,"kettle","old-new",588,"yes","10 s","HOTEL",0,"correct",NA
"5f25681567da711e51c043ab",12,"younger",2,"PLENTY","PLENTY",TRUE,2.2313,2,2,"salt","mis-match",588,"yes","10 s","IDEAS",0,"correct",NA
"5f25681567da711e51c043ab",12,"younger",3,"STYLE","STYLE",TRUE,2.39125,4,3,"suitcase","match",588,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",12,"younger",4,"CLOCK","CLOCK",TRUE,2.694295,3,4,"pear","new-new",588,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",13,"younger",1,"ESTATE","GIRL",FALSE,4.19191,4,1,"pencil","old-new",589,"yes","10 s","MONTH",0,"within",3
"5f25681567da711e51c043ab",13,"younger",2,"ESTATE","ESTATE",TRUE,2.232195,1,2,"map","new-new",589,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",13,"younger",3,"PHOTO","PHOTO",TRUE,2.02868,2,3,"cathedral","mis-match",589,"yes","10 s","TOILET",0,"correct",NA
"5f25681567da711e51c043ab",13,"younger",4,"CASINO","CASINO",TRUE,2.296175,3,4,"helmet","match",589,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",14,"younger",1,"LOTS","LOTS",TRUE,4.857165,4,1,"backpack","new-new",590,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",14,"younger",2,"FLESH","CARS",FALSE,3.477445,3,2,"tray","new-new",590,"yes","10 s",NA,NA,"within",1
"5f25681567da711e51c043ab",14,"younger",3,"DOZEN","DOZEN",TRUE,3.89861,1,3,"gorilla","new-new",590,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",14,"younger",4,"CARS","FLESH",FALSE,1.712925,2,4,"windmill","new-new",590,"yes","10 s",NA,NA,"within",-1
"5f25681567da711e51c043ab",15,"younger",1,"THING","FOOD",FALSE,2.693035,2,1,"dart","new-new",591,"yes","10 s",NA,NA,"within",1
"5f25681567da711e51c043ab",15,"younger",2,"HOUSE","HOUSE",TRUE,2.03972,3,2,"mushroom","match",591,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",15,"younger",3,"FOOD","THING",FALSE,1.945505,1,3,"frame","old-new",591,"yes","10 s","COPS",0,"within",-1
"5f25681567da711e51c043ab",15,"younger",4,"HOUSE","PRINCE",FALSE,1.89667,4,4,"peg","mis-match",591,"yes","10 s","DEMON",0,"within",1
"5f25681567da711e51c043ab",16,"younger",1,"DIRT","MILE",FALSE,3.90996,4,1,"taxi","new-new",592,"yes","10 s",NA,NA,"within",2
"5f25681567da711e51c043ab",16,"younger",2,"DIRT","DIRT",TRUE,2.477425,2,2,"scissors","old-new",592,"yes","10 s","DUDE",0,"correct",NA
"5f25681567da711e51c043ab",16,"younger",3,"YARD","YARD",TRUE,1.813435,1,3,"monkey","match",592,"yes","10 s",NA,NA,"correct",NA
"5f25681567da711e51c043ab",16,"younger",4,"SPEECH","SPEECH",TRUE,1.996045,3,4,"carrot","mis-match",592,"yes","10 s","PRINCE",0,"correct",NA
"5f25b1a200ed0b27e21db196",1,"younger",1,"WRITER","WRITER",TRUE,4.178935,2,1,"watch","new-new",161,"yes","10 s",NA,NA,"correct",NA
"5f25b1a200ed0b27e21db196",1,"younger",2,"DEATH","DEATH",TRUE,2.563145,3,2,"suitcase","new-new",161,"yes","10 s",NA,NA,"correct",NA
"5f25b1a200ed0b27e21db196",1,"younger",3,"ROOF","ROOF",TRUE,2.381225,1,3,"planet","new-new",161,"yes","10 s",NA,NA,"correct",NA
"5f25b1a200ed0b27e21db196",1,"younger",4,"NIGHT","NIGHT",TRUE,2.93228,4,4,"cap","new-new",161,"yes","10 s",NA,NA,"correct",NA
"5f25b1a200ed0b27e21db196",2,"younger",1,"FOOD","FOOD",TRUE,2.93275,1,1,"cathedral","new-new",162,"yes","10 s",NA,NA,"correct",NA
"5f25b1a200ed0b27e21db196",2,"younger",2,"LETTER","LETTER",TRUE,2.696435,2,2,"hanger","new-new",162,"yes","10 s",NA,NA,"correct",NA
"5f25b1a200ed0b27e21db196",2,"younger",3,"MOMENT","MOMENT",TRUE,2.9148,4,3,"aeroplane","new-new",162,"yes","10 s",NA,NA,"correct",NA
"5f25b1a200ed0b27e21db196",2,"younger",4,"MILLER","MILLER",TRUE,2.447265,3,4,"sunflower","new-new",162,"yes","10 s",NA,NA,"correct",NA
