consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv
,,,,,,,,,,stimuli/images/PICTURE_564.png,BATH,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,spoon,,,,,,0,3,3,26,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_340.png,LETTER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,mirror,,,,,,0,4,4,24,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,YEAR,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,hanger,,,,,,0,5,5,21,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_108.png,POLICY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,calendar,,,,,,0,6,6,22,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_308.png,FAMILY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,dice,,,,,,0,7,7,36,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,APPLE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,map,,,,,,0,8,8,43,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_685.png,PENNY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,goose,,,,,,0,9,9,4,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_675.png,SALE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,windmill,,,,,,0,10,10,47,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_57.png,MOMENT,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,stamp,,,,,,0,11,11,37,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_654.png,MONTH,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,pencil,,,,,,0,12,12,29,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_177.png,WRITER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,mushroom,,,,,,0,13,13,41,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_296.png,LIFE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,bolt,,,,,,0,14,14,57,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_108.png,FLIGHT,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,calendar,,,,,,0,15,15,59,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_383.png,WRITER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,coin,,,,,,0,16,16,28,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_297.png,RIVER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,aeroplane,,,,,,0,17,17,39,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_33.png,FRIEND,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,frame,,,,,,0,18,18,8,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_85.png,TOILET,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,diamond,,,,,,0,19,19,48,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,RIVER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,daisy,,,,,,0,20,20,10,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,WRITER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,cathedral,,,,,,0,21,21,31,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_2.png,FLIGHT,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,tyre,,,,,,0,22,22,15,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,CANDY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,gorilla,,,,,,0,23,23,0,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_655.png,TOILET,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,megaphone,,,,,,0,24,24,12,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_383.png,SERIES,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,coin,,,,,,0,25,25,46,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,BOYS,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,suitcase,,,,,,0,26,26,1,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_449.png,DUDE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,bench,,,,,,0,27,27,17,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_296.png,LOTS,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,bolt,,,,,,0,28,28,9,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_339.png,CLIENT,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,backpack,,,,,,0,29,29,11,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_85.png,NATION,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,diamond,,,,,,0,30,30,5,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,CASINO,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,helmet,,,,,,0,31,31,20,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_285.png,LIFE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,carrot,,,,,,0,32,32,33,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,GLASS,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,rug,,,,,,0,33,33,14,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,HONEY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,gorilla,,,,,,0,34,34,19,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_340.png,VALLEY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,mirror,,,,,,0,35,35,54,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,SERIES,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,helmet,,,,,,0,36,36,3,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,MILE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,candle,,,,,,0,37,37,51,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,YEAR,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,anchor,,,,,,0,38,38,34,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_469.png,AGENT,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,stool,,,,,,0,39,39,16,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,RIVER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,cathedral,,,,,,0,40,40,40,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,PLENTY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,anchor,,,,,,0,41,41,23,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,SYSTEM,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,microphone,,,,,,0,42,42,32,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,RIVER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,rug,,,,,,0,43,43,6,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_467.png,POLICY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,peg,,,,,,0,44,44,53,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,MILLER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,suitcase,,,,,,0,45,45,56,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,ROOF,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,candle,,,,,,0,46,46,38,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,RECORD,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,monkey,,,,,,0,47,47,58,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,COPS,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,wheel,,,,,,0,48,48,52,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_744.png,WEAPON,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,ring,,,,,,0,49,49,50,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_750.png,HOTEL,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,kettle,,,,,,0,50,50,27,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,HONEY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,suitcase,,,,,,0,51,51,44,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,ARTIST,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,wheel,,,,,,0,52,52,49,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,GODS,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,cap,,,,,,0,53,53,30,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,TOILET,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,cathedral,,,,,,0,54,54,25,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,PILLS,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,crown,,,,,,0,55,55,18,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,KIND,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,crown,,,,,,0,56,56,35,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,NIGHT,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,cap,,,,,,0,57,57,2,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,WOMEN,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,hanger,,,,,,0,58,58,7,1,1,1,,,,,,,,,,,
,,?,0.00121,0,,,,,,stimuli/images/PICTURE_203.png,GODS,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,cap,,,,,,,,,,,4,1,0,0,0,30,1,,,,,,
,,?,0.00088,0,,,,,,stimuli/images/PICTURE_383.png,WRITER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,coin,,,,,,,,,,,3,1,0,1,1,28,1,,,,,,
,,?,0.000705,0,,,,,,stimuli/images/PICTURE_487.png,GIRL,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,basket,,,,,,,,,,,5,1,0,2,2,45,1,,,,,,
,,?,0.000665,0,,,,,,stimuli/images/PICTURE_285.png,LIFE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,carrot,,,,,,,,,,,4,1,0,3,3,33,1,,,,,,
,,?,0.0007,0,,,,,,stimuli/images/PICTURE_296.png,LIFE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,bolt,,,,,,,,,,,6,1,0,4,4,57,1,,,,,,
,,?,0.001485,0,,,,,,stimuli/images/PICTURE_655.png,TOILET,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,megaphone,,,,,,,,,,,2,1,0,5,5,12,1,,,,,,
,,?,0.00096,0,,,,,,stimuli/images/PICTURE_654.png,MONTH,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,pencil,,,,,,,,,,,3,1,0,6,6,29,1,,,,,,
,,?,0.00169,0,,,,,,stimuli/images/PICTURE_208.png,SYSTEM,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,microphone,,,,,,,,,,,4,1,0,7,7,32,1,,,,,,
,,?,0.001465,0,,,,,,stimuli/images/PICTURE_504.png,YEAR,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,wheel,,,,,,,,,,,2,1,0,8,8,13,1,,,,,,
,,?,0.00114,0,,,,,,stimuli/images/PICTURE_340.png,VALLEY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,mirror,,,,,,,,,,,6,1,0,9,9,54,1,,,,,,
,,NIGHT,10.011325,1,,,,,,stimuli/images/PICTURE_203.png,NIGHT,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,cap,,,,,,,,,,,1,1,0,10,10,2,1,,,,,,
,,CANDY,10.015675,1,,,,,,stimuli/images/PICTURE_380.png,CANDY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,gorilla,,,,,,,,,,,1,1,0,11,11,0,1,,,,,,
,,SERIES,10.012135,1,,,,,,stimuli/images/PICTURE_327.png,SERIES,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,helmet,,,,,,,,,,,1,1,0,12,12,3,1,,,,,,
,,?,0.002035,0,,,,,,stimuli/images/PICTURE_564.png,BATH,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,spoon,,,,,,,,,,,3,1,0,13,13,26,1,,,,,,
,,RIVER,10.01063,1,,,,,,stimuli/images/PICTURE_491.png,RIVER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,rug,,,,,,,,,,,1,1,0,14,14,6,1,,,,,,
,,?,0.00121,0,,,,,,stimuli/images/PICTURE_32.png,KIND,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,crown,,,,,,,,,,,4,1,0,15,15,35,1,,,,,,
,,?,0.002865,0,,,,,,stimuli/images/PICTURE_339.png,CLIENT,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,backpack,,,,,,,,,,,2,1,0,16,16,11,1,,,,,,
,,?,0.00075,0,,,,,,stimuli/images/PICTURE_383.png,SERIES,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,coin,,,,,,,,,,,5,1,0,17,17,46,1,,,,,,
,,?,0.00069,0,,,,,,stimuli/images/PICTURE_708.png,RECORD,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,monkey,,,,,,,,,,,6,1,0,18,18,58,1,,,,,,
,,?,0.000915,0,,,,,,stimuli/images/PICTURE_177.png,WRITER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,mushroom,,,,,,,,,,,5,1,0,19,19,41,1,,,,,,
,,?,0.00065,0,,,,,,stimuli/images/PICTURE_233.png,LOTS,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,salt,,,,,,,,,,,5,1,0,20,20,42,1,,,,,,
,,?,0.000635,0,,,,,,stimuli/images/PICTURE_68.png,ROOF,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,candle,,,,,,,,,,,4,1,0,21,21,38,1,,,,,,
,,LOTS,5.21458,1,,,,,,stimuli/images/PICTURE_296.png,LOTS,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,bolt,,,,,,,,,,,1,1,0,22,22,9,1,,,,,,
,,?,0.00149,0,,,,,,stimuli/images/PICTURE_750.png,HOTEL,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,kettle,,,,,,,,,,,3,1,0,23,23,27,1,,,,,,
,,?,0.00134,0,,,,,,stimuli/images/PICTURE_308.png,FAMILY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,dice,,,,,,,,,,,4,1,0,24,24,36,1,,,,,,
,,NATION,10.0055,1,,,,,,stimuli/images/PICTURE_85.png,NATION,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,diamond,,,,,,,,,,,1,1,0,25,25,5,1,,,,,,
,,?,0.00161,0,,,,,,stimuli/images/PICTURE_744.png,WEAPON,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,ring,,,,,,,,,,,6,1,0,26,26,50,1,,,,,,
,,?,0.001525,0,,,,,,stimuli/images/PICTURE_147.png,YEAR,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,hanger,,,,,,,,,,,3,1,0,27,27,21,1,,,,,,
,,?,0.00091,0,,,,,,stimuli/images/PICTURE_85.png,TOILET,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,diamond,,,,,,,,,,,5,1,0,28,28,48,1,,,,,,
,,FRIEND,7.27014,1,,,,,,stimuli/images/PICTURE_33.png,FRIEND,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,frame,,,,,,,,,,,1,1,0,29,29,8,1,,,,,,
