consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3,wm_test_loop.thisRepN,wm_test_loop.thisTrialN,wm_test_loop.thisN,wm_test_loop.thisIndex,wm_test_loop.ran,wm_trial_loop.thisRepN,wm_trial_loop.thisTrialN,wm_trial_loop.thisN,wm_trial_loop.thisIndex,wm_trial_loop.ran
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.00049,3,FALSE,?,0.00048,2,FALSE,?,0.00047,0,FALSE,?,0.000465,1,FALSE,,,,,,JUNGLE,boot,stimuli/images/PICTURE_215.png,mis-match,APPLE,pepper,stimuli/images/PICTURE_348.png,old-new,SYSTEM,scissors,stimuli/images/PICTURE_453.png,new-new,FRIEND,frame,stimuli/images/PICTURE_33.png,match,,,,,,0,36,36,2,1
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.000495,3,FALSE,?,0.00049,1,FALSE,?,0.00049,2,FALSE,?,0.00046,0,FALSE,,,,,,LEADER,sunflower,stimuli/images/PICTURE_141.png,new-new,DEATH,aeroplane,stimuli/images/PICTURE_297.png,new-new,LIFE,pawn,stimuli/images/PICTURE_356.png,new-new,SHOTS,cart,stimuli/images/PICTURE_248.png,new-new,,,,,,0,37,37,46,1
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.00044,1,FALSE,?,0.000485,2,FALSE,?,0.000595,3,FALSE,?,0.00044,0,FALSE,,,,,,SYSTEM,sun,stimuli/images/PICTURE_488.png,new-new,ARTIST,calendar,stimuli/images/PICTURE_108.png,mis-match,LETTER,mirror,stimuli/images/PICTURE_340.png,match,TEAR,hanger,stimuli/images/PICTURE_147.png,old-new,,,,,,0,38,38,41,1
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.000725,2,FALSE,?,0.000775,0,FALSE,?,0.00064,3,FALSE,?,0.003835,1,FALSE,,,,,,YARD,monkey,stimuli/images/PICTURE_708.png,match,DIRT,scissors,stimuli/images/PICTURE_453.png,old-new,MILE,taxi,stimuli/images/PICTURE_302.png,new-new,SPEECH,carrot,stimuli/images/PICTURE_285.png,mis-match,,,,,,0,39,39,35,1
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARTIST,1.8817,3,TRUE,CANDY,4.33271,2,TRUE,FLIGHT,3.832155,0,TRUE,YEAR,2.31576,1,TRUE,,,,,,FLIGHT,tyre,stimuli/images/PICTURE_2.png,match,YEAR,telephone,stimuli/images/PICTURE_509.png,mis-match,ARTIST,gorilla,stimuli/images/PICTURE_380.png,old-new,CANDY,cart,stimuli/images/PICTURE_248.png,new-new,,,,,,0,40,40,19,1
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.0004,0,FALSE,?,0.00038,1,FALSE,?,0.00037,3,FALSE,?,0.00036,2,FALSE,,,,,,RECORD,runner,stimuli/images/PICTURE_688.png,new-new,DANGER,tray,stimuli/images/PICTURE_151.png,new-new,JUNGLE,cherry,stimuli/images/PICTURE_692.png,new-new,FOOD,watch,stimuli/images/PICTURE_452.png,new-new,,,,,,0,41,41,60,1
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.00032,2,FALSE,?,0.000285,0,FALSE,?,0.000295,1,FALSE,?,0.0003,3,FALSE,,,,,,BOYS,daisy,stimuli/images/PICTURE_667.png,new-new,YARD,goose,stimuli/images/PICTURE_685.png,new-new,GLASS,tractor,stimuli/images/PICTURE_74.png,new-new,NATION,planet,stimuli/images/PICTURE_18.png,new-new,,,,,,0,42,42,62,1
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.00031,2,FALSE,?,0.00032,0,FALSE,?,0.000395,1,FALSE,?,0.000475,3,FALSE,,,,,,LOTS,stool,stimuli/images/PICTURE_469.png,new-new,VALLEY,bench,stimuli/images/PICTURE_449.png,new-new,LETTER,coin,stimuli/images/PICTURE_383.png,new-new,IDEAS,mirror,stimuli/images/PICTURE_340.png,new-new,,,,,,0,43,43,61,1
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.000345,1,FALSE,?,0.000315,3,FALSE,?,0.000325,0,FALSE,?,0.000305,2,FALSE,,,,,,KIND,kettle,stimuli/images/PICTURE_750.png,new-new,WEAPON,bench,stimuli/images/PICTURE_449.png,new-new,DUDE,tractor,stimuli/images/PICTURE_74.png,new-new,MILE,calendar,stimuli/images/PICTURE_108.png,new-new,,,,,,0,44,44,14,1
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.00035,0,FALSE,?,0.00029,3,FALSE,?,0.0003,2,FALSE,?,0.003025,1,FALSE,,,,,,TOILET,mushroom,stimuli/images/PICTURE_177.png,old-new,WRITER,cathedral,stimuli/images/PICTURE_403.png,match,FLESH,shovel,stimuli/images/PICTURE_255.png,new-new,HOUSE,microphone,stimuli/images/PICTURE_208.png,mis-match,,,,,,0,45,45,48,1
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.000685,2,FALSE,?,0.001395,3,FALSE,?,0.0006,1,FALSE,?,0.00052,0,FALSE,,,,,,LIFE,carrot,stimuli/images/PICTURE_285.png,match,RIVER,sun,stimuli/images/PICTURE_488.png,mis-match,PRINCE,perfume,stimuli/images/PICTURE_314.png,old-new,SAKE,spoon,stimuli/images/PICTURE_564.png,new-new,,,,,,0,46,46,57,1
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.000725,0,FALSE,?,0.001765,3,FALSE,?,0.00067,1,FALSE,?,0.00059,2,FALSE,,,,,,CLIENT,peg,stimuli/images/PICTURE_467.png,old-new,CANDY,stamp,stimuli/images/PICTURE_57.png,match,RECORD,dart,stimuli/images/PICTURE_123.png,mis-match,CARS,motorbike,stimuli/images/PICTURE_470.png,new-new,,,,,,0,47,47,86,1
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.000775,1,FALSE,?,0.00159,2,FALSE,?,0.000515,0,FALSE,?,0.0005,3,FALSE,,,,,,WEAPON,wheel,stimuli/images/PICTURE_504.png,mis-match,MILLER,cap,stimuli/images/PICTURE_203.png,old-new,BODY,pencil,stimuli/images/PICTURE_654.png,new-new,PENNY,monkey,stimuli/images/PICTURE_708.png,match,,,,,,0,48,48,52,1
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.0004,3,FALSE,?,0.001035,2,FALSE,?,0.0004,0,FALSE,?,0.00094,1,FALSE,,,,,,DOZEN,gorilla,stimuli/images/PICTURE_380.png,new-new,FLESH,windmill,stimuli/images/PICTURE_675.png,new-new,LOTS,backpack,stimuli/images/PICTURE_339.png,new-new,CARS,tray,stimuli/images/PICTURE_151.png,new-new,,,,,,0,49,49,47,1
,,,,,,,,,,,,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
